1GAT[0] PRI_INPUT (2109,1701)
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 242th Iteration, Delay Improved this time by changing: input magnet(s) of n238 To: 1.05683e-07m
In 242th Iteration, Delay Improved to: 4.47296e-08ns
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n238: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n238: 1.05683e-07, will not be increased any more!
In 243th Iteration, Delay Improved this time by changing: output magnet(s) of n236 To: 4.11e-08m
In 243th Iteration, Delay Improved to: 4.46569e-08ns
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n238: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n238: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 244th Iteration, Delay Improved this time by changing: output magnet(s) of n238 To: 7.71406e-08m
In 244th Iteration, Delay Improved to: 4.46556e-08ns
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n238: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n238: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 245th Iteration, Delay Improved this time by changing: input magnet(s) of n239 To: 1.05683e-07m
In 245th Iteration, Delay Improved to: 4.47221e-08ns
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n239: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n239: 1.05683e-07, will not be increased any more!
In 246th Iteration, Delay Improved this time by changing: output magnet(s) of n233 To: 4.11e-08m
In 246th Iteration, Delay Improved to: 4.46414e-08ns
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 247th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n228_0_n247 To: 4.11e-08m
In 247th Iteration, Delay Improved to: 4.46385e-08ns
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n239: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n239: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n238: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n238: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 248th Iteration, Delay Became Worse and No Valid Improvement Found! Try other optimization direction! OPTIMIZATION ENDS!
Optimization Run Time: 8.22367S


Data after rounding is performed: 
Delay after rounding: 4.45928e-08s
Energy after rounding: 1.18997e-08J
Power after rounding: 0.266853W

The number of magnets under each length: 
For 25<=L<30: 0
For 30<=L<35: 1747
For 35<=L<40: 0
For 40<=L<45: 90
For 45<=L<50: 0
For 50<=L<55: 0
For 55<=L<60: 0
For 60<=L<65: 105
For 65<=L<70: 0
For 70<=L<75: 0
For 75<=L<80: 0
For 80<=L<85: 34
For 85<=L<90: 0
For 90<=L<95: 0
For 95<=L<100: 0
For 100<=L<105: 0
For 105<=L<110: 0
Total magnet count: 1991
Program Run Time: 9.71797S
